timestamp,item_id,spread,hour,weekday,month,hour_sin,hour_cos,weekday_sin,weekday_cos,day_type_workday,day_type_saturday,day_type_sunday,day_type_adjusted_holiday,day_type_statutory_holiday,load_forecast,a_generation_forecast,b_generation_forecast,local_generation_forecast,west_import_forecast,gdhkmo_forecast,total_generation_forecast,market_renewable_forecast,solar_forecast,wind_forecast,hydro_pumped_forecast,positive_reserve_forecast,negative_reserve_forecast,primary_reserve_forecast,maintenance_forecast,must_run_capacity,must_stop_capacity,net_load_forecast,load_ramp_next_hour,load_ramp_next_hour_valid,net_load_ramp_next_hour,wx_gd_mean_temperature_c,wx_gd_mean_apparent_temperature_c,wx_gd_mean_humidity_pct,wx_gd_mean_rain_mm,wx_gd_mean_wind_speed_raw,wx_gd_mean_pressure_hpa,wx_gd_mean_dewpoint_c,wx_gd_mean_shortwave_wm2,wx_gd_mean_low_cloud_pct,wx_gd_mean_wetbulb_c,history_da_price,history_rt_price,history_load_actual,history_a_generation_actual,history_b_generation_actual,history_local_generation_actual,history_west_import_actual,history_gdhk_link_actual,da_price_d3_same_hour,rt_price_d3_same_hour,spread_d3_same_hour,load_actual_d3_same_hour,a_generation_actual_d3_same_hour,b_generation_actual_d3_same_hour,west_import_actual_d3_same_hour,da_price_d3_daily_mean,rt_price_d3_daily_mean,spread_d3_daily_mean,load_actual_d3_daily_mean,spread_same_hour_7days_ending_d3_mean,spread_same_hour_7days_ending_d3_std,spread_d3_daily_std,load_forecast_minus_d3_actual,load_error_actual_minus_forecast_d3
2025-12-11 18:00:00,GD,-56.0,18,3,12,-1.0,-0.0,0.43388374,-0.90096887,1,0,0,0,0,115976.0,27369.0,85088.0,5058.0,0.0,-1539.0,98057.0,2931.0,16.0,3238.0,6640.0,10000.0,3000.0,1970.0,5827.0,3270.0,0.0,112722.0,1620.0,1,960.0,22.38571429,23.62380952,66.33333333,0.0,5.16190476,1013.75238095,15.72857143,15.14285714,9.23809524,18.0047619,397.0,453.0,115811.0,23675.0,67873.0,5777.0,20185.0,-1699.0,349.0,1036.0,-687.0,114965.0,29104.0,62907.0,17593.0,265.375,268.5833333333333,-3.2083333333333335,94943.91666666667,-98.28571428571429,350.8141551143161,156.27427927307437,1011.0,-176.0
2025-12-11 19:00:00,GD,-1.0,19,3,12,-0.96592583,0.25881905,0.43388374,-0.90096887,1,0,0,0,0,117596.0,29415.0,84590.0,5131.0,0.0,-1539.0,99150.0,3521.0,14.0,3900.0,7548.0,10000.0,3000.0,1970.0,5827.0,3270.0,0.0,113682.0,-2586.0,1,-2939.0,21.61904762,23.00952381,69.61904762,0.0,4.31904762,1014.47619048,15.7952381,0.0,3.33333333,17.73333333,380.0,381.0,117926.0,25468.0,66462.0,5946.0,21694.0,-1645.0,353.0,371.0,-19.0,116973.0,29098.0,61695.0,20791.0,265.375,268.5833333333333,-3.2083333333333335,94943.91666666667,31.571428571428573,133.74211147186358,156.27427927307437,623.0,7.0
2025-12-11 20:00:00,GD,-24.0,20,3,12,-0.8660254,0.5,0.43388374,-0.90096887,1,0,0,0,0,115010.0,29382.0,81975.0,5192.0,0.0,-1539.0,98868.0,3823.0,8.0,4259.0,7105.0,10000.0,3000.0,1970.0,5827.0,3270.0,0.0,110743.0,-4759.0,1,-5165.0,21.13809524,22.25238095,70.52380952,0.0,5.1952381,1014.74761905,15.47619048,0.0,2.47619048,17.4,367.0,390.0,115435.0,24856.0,65993.0,6132.0,19936.0,-1482.0,339.0,364.0,-25.0,114071.0,29790.0,60358.0,18404.0,265.375,268.5833333333333,-3.2083333333333335,94943.91666666667,56.0,82.65994596336671,156.27427927307437,939.0,3.0
2025-12-11 21:00:00,GD,-22.0,21,3,12,-0.70710678,0.70710678,0.43388374,-0.90096887,1,0,0,0,0,110251.0,26842.0,79728.0,5220.0,0.0,-1539.0,96047.0,4203.0,0.0,4673.0,4476.0,10000.0,3000.0,1970.0,5827.0,3270.0,0.0,105578.0,-7688.0,1,-8026.0,20.81904762,21.96190476,72.33333333,0.0,5.43333333,1014.99047619,15.5952381,0.0,2.23809524,17.33809524,348.0,371.0,110847.0,23778.0,63753.0,6332.0,18501.0,-1518.0,318.0,303.0,15.0,109476.0,29088.0,58591.0,16127.0,265.375,268.5833333333333,-3.2083333333333335,94943.91666666667,33.714285714285715,68.31962696452177,156.27427927307437,775.0,173.0
2025-12-11 22:00:00,GD,4.0,22,3,12,-0.5,0.8660254,0.43388374,-0.90096887,1,0,0,0,0,102563.0,24704.0,74255.0,5143.0,0.0,-1539.0,89713.0,4519.0,0.0,5011.0,2127.0,10000.0,3000.0,1970.0,5827.0,3270.0,0.0,97552.0,-9133.0,1,-9463.0,20.27142857,21.28095238,74.0952381,0.0,6.02380952,1014.95714286,15.48095238,0.0,1.66666667,17.05714286,323.0,319.0,103002.0,22577.0,59364.0,6451.0,16121.0,-1510.0,302.0,295.0,7.0,101493.0,26832.0,55011.0,14073.0,265.375,268.5833333333333,-3.2083333333333335,94943.91666666667,17.428571428571427,15.841476602651037,156.27427927307437,1070.0,149.0
2025-12-11 23:00:00,GD,4.0,23,3,12,-0.25881905,0.96592583,0.43388374,-0.90096887,1,0,0,0,0,93430.0,23537.0,66542.0,4889.0,0.0,-1539.0,79176.0,4833.0,0.0,5341.0,650.0,10000.0,3000.0,1970.0,5827.0,3270.0,0.0,88089.0,0.0,0,0.0,19.8952381,20.88571429,75.9047619,0.0,6.27619048,1014.86666667,15.47619048,0.0,1.61904762,16.92857143,296.0,292.0,93490.0,20497.0,55131.0,6139.0,13210.0,-1487.0,276.0,276.0,-1.0,91530.0,23995.0,48341.0,13966.0,265.375,268.5833333333333,-3.2083333333333335,94943.91666666667,-1.2857142857142858,24.810711972279954,156.27427927307437,1900.0,-595.0
2025-12-12 00:00:00,GD,17.0,0,4,12,0.0,1.0,-0.43388374,-0.90096887,1,0,0,0,0,95835.0,22959.0,69296.0,4824.0,0.0,-1244.0,80722.0,4881.0,0.0,5379.0,-227.0,10000.0,3000.0,1970.0,5747.0,3270.0,0.0,90456.0,-3665.0,1,-3808.0,19.50952381,20.28095238,76.71428571,0.0,7.04285714,1014.68571429,15.25714286,0.0,2.33333333,16.63809524,315.0,299.0,95427.0,19929.0,53443.0,5859.0,17489.0,-1292.0,285.0,289.0,-5.0,93576.0,23710.0,48590.0,16159.0,266.0833333333333,264.4583333333333,1.5416666666666667,96736.95833333333,-12.142857142857142,33.31880635831419,81.50058904383914,2259.0,-804.0
2025-12-12 01:00:00,GD,14.0,1,4,12,0.25881905,0.96592583,-0.43388374,-0.90096887,1,0,0,0,0,92170.0,21523.0,67081.0,4811.0,0.0,-1244.0,77707.0,5015.0,0.0,5522.0,-1221.0,10000.0,3000.0,1970.0,5747.0,3270.0,0.0,86648.0,-4276.0,1,-4529.0,19.08571429,19.73333333,77.42857143,0.0,7.34285714,1014.71428571,15.00952381,0.0,3.80952381,16.32380952,307.0,293.0,92144.0,19436.0,51483.0,5881.0,16712.0,-1370.0,279.0,276.0,3.0,90408.0,23620.0,45848.0,15880.0,266.0833333333333,264.4583333333333,1.5416666666666667,96736.95833333333,-5.142857142857143,28.649773538536806,81.50058904383914,1762.0,-481.0
2025-12-12 02:00:00,GD,13.0,2,4,12,0.5,0.8660254,-0.43388374,-0.90096887,1,0,0,0,0,87894.0,19627.0,64681.0,4830.0,0.0,-1244.0,73320.0,5242.0,0.0,5775.0,-3236.0,10000.0,3000.0,1970.0,5747.0,3270.0,0.0,82119.0,-3290.0,1,-3738.0,19.16666667,19.92380952,77.80952381,0.0,6.88571429,1014.1,15.11428571,0.0,2.42857143,16.44761905,301.0,288.0,87874.0,18051.0,50192.0,5815.0,15140.0,-1325.0,276.0,269.0,7.0,86029.0,22741.0,43501.0,14612.0,266.0833333333333,264.4583333333333,1.5416666666666667,96736.95833333333,6.0,14.352700094406925,81.50058904383914,1865.0,-697.0
2025-12-12 03:00:00,GD,11.0,3,4,12,0.70710678,0.70710678,-0.43388374,-0.90096887,1,0,0,0,0,84604.0,19022.0,61965.0,4861.0,0.0,-1244.0,69440.0,5660.0,0.0,6223.0,-4197.0,10000.0,3000.0,1970.0,5747.0,3270.0,0.0,78381.0,-2348.0,1,-2646.0,18.78571429,19.51904762,78.85714286,0.0,6.54285714,1013.64761905,14.91428571,0.0,5.42857143,16.2047619,295.0,284.0,84684.0,17729.0,48611.0,5721.0,13895.0,-1273.0,270.0,260.0,10.0,83060.0,22549.0,40452.0,14684.0,266.0833333333333,264.4583333333333,1.5416666666666667,96736.95833333333,0.42857142857142855,27.195938072055146,81.50058904383914,1544.0,-464.0
2025-12-12 04:00:00,GD,13.0,4,4,12,0.8660254,0.5,-0.43388374,-0.90096887,1,0,0,0,0,82256.0,18514.0,60097.0,4889.0,0.0,-1244.0,66597.0,5925.0,0.0,6521.0,-5056.0,10000.0,3000.0,1970.0,5747.0,3270.0,0.0,75735.0,314.0,1,-83.0,18.50952381,19.24761905,79.28571429,0.0,6.07619048,1013.86666667,14.76190476,0.0,7.0952381,16.00952381,289.0,276.0,82552.0,17429.0,46445.0,5663.0,14309.0,-1294.0,267.0,255.0,12.0,80816.0,22576.0,37029.0,15698.0,266.0833333333333,264.4583333333333,1.5416666666666667,96736.95833333333,7.857142857142857,15.225292240529557,81.50058904383914,1440.0,-420.0
2025-12-12 05:00:00,GD,8.0,5,4,12,0.96592583,0.25881905,-0.43388374,-0.90096887,1,0,0,0,0,82570.0,19337.0,59585.0,4892.0,0.0,-1244.0,66364.0,6293.0,0.0,6918.0,-4689.0,10000.0,3000.0,1970.0,5747.0,3270.0,0.0,75652.0,5574.0,1,5360.0,18.27619048,18.85714286,79.0952381,0.0,6.41428571,1014.13809524,14.5,0.0,4.66666667,15.75714286,287.0,280.0,82655.0,17564.0,46563.0,5777.0,14081.0,-1330.0,266.0,241.0,25.0,81056.0,23090.0,37135.0,15190.0,266.0833333333333,264.4583333333333,1.5416666666666667,96736.95833333333,9.0,13.964240043769019,81.50058904383914,1514.0,-570.0
2025-12-12 06:00:00,GD,1.0,6,4,12,1.0,0.0,-0.43388374,-0.90096887,1,0,0,0,0,88144.0,20685.0,63756.0,4947.0,0.0,-1244.0,72079.0,6468.0,1.0,7131.0,-3169.0,10000.0,3000.0,1970.0,5747.0,3270.0,0.0,81012.0,6129.0,1,5317.0,18.08095238,18.45714286,78.76190476,0.0,7.17619048,1014.40952381,14.21428571,0.0,8.0,15.52380952,298.0,298.0,87675.0,18487.0,50211.0,6055.0,14151.0,-1228.0,275.0,272.0,2.0,86342.0,23760.0,42844.0,14029.0,266.0833333333333,264.4583333333333,1.5416666666666667,96736.95833333333,7.571428571428571,6.8521807442858504,81.50058904383914,1802.0,-543.0
2025-12-12 07:00:00,GD,1.0,7,4,12,0.96592583,-0.25881905,-0.43388374,-0.90096887,1,0,0,0,0,94273.0,24769.0,65346.0,5402.0,0.0,-1244.0,79032.0,7171.0,287.0,7657.0,248.0,10000.0,3000.0,1970.0,5747.0,3270.0,0.0,86329.0,9193.0,1,7469.0,17.8952381,18.04761905,78.42857143,0.0,7.96190476,1014.97619048,13.92857143,0.23809524,3.28571429,15.29047619,306.0,304.0,94845.0,22802.0,53473.0,6517.0,13363.0,-1310.0,280.0,280.0,0.0,93305.0,26594.0,46835.0,13708.0,266.0833333333333,264.4583333333333,1.5416666666666667,96736.95833333333,5.428571428571429,8.383657572069156,81.50058904383914,968.0,46.0
2025-12-12 08:00:00,GD,12.0,8,4,12,0.8660254,-0.5,-0.43388374,-0.90096887,1,0,0,0,0,103466.0,28391.0,70118.0,6422.0,0.0,-1465.0,87354.0,8517.0,1574.0,8094.0,2256.0,10000.0,3000.0,1970.0,5747.0,3270.0,0.0,93798.0,4093.0,1,2047.0,18.72857143,19.35238095,78.33333333,0.0,6.96666667,1015.77142857,14.79047619,49.57142857,10.9047619,16.1,324.0,311.0,103598.0,26312.0,54511.0,8107.0,16156.0,-1487.0,290.0,289.0,1.0,100774.0,30202.0,47867.0,14794.0,266.0833333333333,264.4583333333333,1.5416666666666667,96736.95833333333,-1.1428571428571428,9.42388050696258,81.50058904383914,2692.0,9.0
2025-12-12 09:00:00,GD,23.0,9,4,12,0.70710678,-0.70710678,-0.43388374,-0.90096887,1,0,0,0,0,107559.0,30426.0,71099.0,7573.0,0.0,-1539.0,90418.0,10152.0,3232.0,8482.0,3513.0,10000.0,3000.0,1970.0,5747.0,3270.0,0.0,95845.0,-2690.0,1,-4569.0,20.24761905,20.6047619,70.38095238,0.06190476,8.15238095,1016.36190476,14.52857143,152.95238095,5.47619048,16.54285714,312.0,289.0,107155.0,29463.0,51038.0,10458.0,17733.0,-1537.0,279.0,234.0,45.0,102509.0,33035.0,41663.0,16709.0,266.0833333333333,264.4583333333333,1.5416666666666667,96736.95833333333,22.285714285714285,36.09577207796992,81.50058904383914,5050.0,-142.0
2025-12-12 10:00:00,GD,38.0,10,4,12,0.5,-0.8660254,-0.43388374,-0.90096887,1,0,0,0,0,104869.0,30788.0,67220.0,8399.0,0.0,-1539.0,87539.0,11745.0,4584.0,9009.0,2155.0,10000.0,3000.0,1970.0,5747.0,3270.0,0.0,91276.0,-3046.0,1,-3979.0,21.45714286,21.23333333,62.9047619,0.04285714,10.68095238,1016.44285714,13.88095238,278.14285714,5.04761905,16.65238095,284.0,246.0,102382.0,29919.0,41740.0,12579.0,19626.0,-1482.0,224.0,157.0,67.0,97548.0,34630.0,32511.0,16410.0,266.0833333333333,264.4583333333333,1.5416666666666667,96736.95833333333,47.42857142857143,50.434304274164596,81.50058904383914,7321.0,-766.0
2025-12-12 11:00:00,GD,59.0,11,4,12,0.25881905,-0.96592583,-0.43388374,-0.90096887,1,0,0,0,0,101823.0,30924.0,63655.0,8783.0,0.0,-1539.0,83273.0,12535.0,5328.0,9198.0,694.0,10000.0,3000.0,1970.0,5747.0,3270.0,0.0,87297.0,-7342.0,1,-7474.0,22.51904762,21.88571429,57.52380952,0.05714286,12.54285714,1016.1047619,13.51428571,411.19047619,5.85714286,16.86666667,262.0,203.0,98007.0,28501.0,36629.0,14018.0,20375.0,-1515.0,153.0,114.0,39.0,93295.0,32166.0,30703.0,14937.0,266.0833333333333,264.4583333333333,1.5416666666666667,96736.95833333333,59.714285714285715,54.32223082592233,81.50058904383914,8528.0,-309.0
2025-12-12 12:00:00,GD,177.0,12,4,12,0.0,-1.0,-0.43388374,-0.90096887,1,0,0,0,0,94481.0,28530.0,58711.0,8778.0,0.0,-1539.0,75994.0,12687.0,5473.0,9185.0,-1570.0,10000.0,3000.0,1970.0,5747.0,3270.0,0.0,79823.0,3477.0,1,4061.0,23.32857143,22.71904762,54.33333333,0.07142857,13.00952381,1015.02380952,13.41904762,507.85714286,9.23809524,17.13809524,230.0,53.0,90955.0,27054.0,31384.0,14163.0,19873.0,-1519.0,121.0,19.0,103.0,85887.0,29666.0,29106.0,11111.0,266.0833333333333,264.4583333333333,1.5416666666666667,96736.95833333333,117.85714285714286,87.78653763804658,81.50058904383914,8594.0,-1088.0
2025-12-12 13:00:00,GD,115.0,13,4,12,-0.25881905,-0.96592583,-0.43388374,-0.90096887,1,0,0,0,0,97958.0,29963.0,61147.0,8387.0,0.0,-1539.0,78807.0,12254.0,5011.0,9063.0,-154.0,10000.0,3000.0,1970.0,5747.0,3270.0,0.0,83884.0,3858.0,1,4970.0,23.86190476,23.31904762,52.71428571,0.02380952,12.67142857,1014.02380952,13.42380952,544.95238095,16.38095238,17.36190476,248.0,134.0,94585.0,27642.0,33337.0,13459.0,21660.0,-1512.0,162.0,70.0,92.0,89183.0,29847.0,30777.0,13208.0,266.0833333333333,264.4583333333333,1.5416666666666667,96736.95833333333,131.14285714285714,87.2151144611766,81.50058904383914,8775.0,-1696.0
2025-12-12 14:00:00,GD,38.0,14,4,12,-0.5,-0.8660254,-0.43388374,-0.90096887,1,0,0,0,0,101816.0,31112.0,64589.0,7654.0,0.0,-1539.0,81208.0,11421.0,3976.0,8986.0,1536.0,10000.0,3000.0,1970.0,5747.0,3270.0,0.0,88854.0,2394.0,1,3970.0,23.56666667,23.36190476,55.52380952,0.03333333,11.09047619,1012.96666667,13.99047619,485.47619048,13.85714286,17.52857143,263.0,225.0,98738.0,29167.0,36401.0,12175.0,22500.0,-1504.0,168.0,58.0,109.0,93363.0,30248.0,32084.0,17475.0,266.0833333333333,264.4583333333333,1.5416666666666667,96736.95833333333,119.71428571428571,49.95903083432187,81.50058904383914,8453.0,-2092.0
2025-12-12 15:00:00,GD,15.0,15,4,12,-0.70710678,-0.70710678,-0.43388374,-0.90096887,1,0,0,0,0,104210.0,29645.0,69260.0,6844.0,0.0,-1539.0,84831.0,10150.0,2692.0,8694.0,2087.0,10000.0,3000.0,1970.0,5747.0,3270.0,0.0,92824.0,6088.0,1,7457.0,23.55714286,23.39047619,56.23809524,0.06666667,10.42380952,1012.68095238,14.09047619,370.04761905,13.9047619,17.6047619,276.0,261.0,101451.0,28469.0,41513.0,10391.0,22570.0,-1492.0,246.0,169.0,77.0,97437.0,28778.0,35485.0,22442.0,266.0833333333333,264.4583333333333,1.5416666666666667,96736.95833333333,65.0,58.68560300448493,81.50058904383914,6773.0,-2087.0
2025-12-12 16:00:00,GD,16.0,16,4,12,-0.8660254,-0.5,-0.43388374,-0.90096887,1,0,0,0,0,110298.0,29469.0,76329.0,6039.0,0.0,-1539.0,92997.0,9100.0,1375.0,8642.0,3682.0,10000.0,3000.0,1970.0,5747.0,3270.0,0.0,100281.0,3320.0,1,4419.0,23.11904762,23.1,58.33333333,0.12380952,9.8,1012.95714286,14.24761905,248.19047619,16.33333333,17.5047619,313.0,297.0,107245.0,28660.0,50968.0,8644.0,20455.0,-1483.0,283.0,298.0,-15.0,106125.0,27987.0,47877.0,22870.0,266.0833333333333,264.4583333333333,1.5416666666666667,96736.95833333333,2.2857142857142856,13.009154286046433,81.50058904383914,4173.0,-1860.0
2025-12-12 17:00:00,GD,12.0,17,4,12,-0.96592583,-0.25881905,-0.43388374,-0.90096887,1,0,0,0,0,113618.0,31302.0,78382.0,5471.0,0.0,-1538.0,96258.0,8284.0,288.0,8630.0,6039.0,10000.0,3000.0,1970.0,5747.0,3270.0,0.0,104700.0,1760.0,1,1758.0,22.03809524,22.36666667,64.61904762,0.22857143,9.14285714,1013.6047619,14.89047619,123.04761905,15.47619048,17.41428571,343.0,331.0,111783.0,29923.0,58266.0,7409.0,17697.0,-1511.0,323.0,434.0,-111.0,111100.0,27547.0,57519.0,21103.0,266.0833333333333,264.4583333333333,1.5416666666666667,96736.95833333333,-9.714285714285714,97.38191872846876,81.50058904383914,2518.0,-1153.0
2025-12-12 18:00:00,GD,22.0,18,4,12,-1.0,-0.0,-0.43388374,-0.90096887,1,0,0,0,0,115378.0,32098.0,79479.0,5339.0,0.0,-1539.0,97458.0,8337.0,15.0,8905.0,6557.0,10000.0,3000.0,1970.0,5747.0,3270.0,0.0,106458.0,1777.0,1,1223.0,20.71428571,21.23809524,71.57142857,0.18571429,8.7952381,1014.37142857,15.3,16.42857143,12.0,17.12380952,388.0,366.0,115444.0,29826.0,61928.0,7313.0,18046.0,-1670.0,352.0,644.0,-292.0,114489.0,27640.0,59709.0,22716.0,266.0833333333333,264.4583333333333,1.5416666666666667,96736.95833333333,-178.0,315.9018835018241,81.50058904383914,889.0,-497.0
2025-12-12 19:00:00,GD,21.0,19,4,12,-0.96592583,0.25881905,-0.43388374,-0.90096887,1,0,0,0,0,117155.0,34234.0,79096.0,5364.0,0.0,-1539.0,98877.0,8867.0,13.0,9461.0,7461.0,10000.0,3000.0,1970.0,5747.0,3270.0,0.0,107681.0,-2420.0,1,-2309.0,20.02857143,20.71428571,75.28571429,0.01428571,8.18571429,1015.14285714,15.43333333,0.0,6.0,16.96666667,364.0,344.0,117730.0,30873.0,61682.0,7426.0,19255.0,-1506.0,352.0,443.0,-91.0,116861.0,28561.0,60756.0,23195.0,266.0833333333333,264.4583333333333,1.5416666666666667,96736.95833333333,-0.14285714285714285,132.55115813831856,81.50058904383914,294.0,27.0
2025-12-12 20:00:00,GD,20.0,20,4,12,-0.8660254,0.5,-0.43388374,-0.90096887,1,0,0,0,0,114735.0,33922.0,76940.0,5412.0,0.0,-1539.0,98582.0,8739.0,8.0,9355.0,6936.0,10000.0,3000.0,1970.0,5747.0,3270.0,0.0,105372.0,-4265.0,1,-4135.0,19.41428571,20.38095238,82.0,0.02380952,8.35714286,1015.92857143,16.21904762,0.0,7.9047619,17.2,356.0,337.0,115234.0,30547.0,60765.0,7715.0,17718.0,-1511.0,330.0,357.0,-26.0,114564.0,28870.0,61647.0,19447.0,266.0833333333333,264.4583333333333,1.5416666666666667,96736.95833333333,30.571428571428573,75.25259052652218,81.50058904383914,171.0,521.0
2025-12-12 21:00:00,GD,30.0,21,4,12,-0.70710678,0.70710678,-0.43388374,-0.90096887,1,0,0,0,0,110470.0,30595.0,76051.0,5363.0,0.0,-1539.0,96031.0,8610.0,0.0,9233.0,4359.0,10000.0,3000.0,1970.0,5747.0,3270.0,0.0,101237.0,-7387.0,1,-7309.0,19.06666667,20.24285714,84.38095238,0.14285714,7.11904762,1016.45714286,16.33333333,0.0,7.19047619,17.16666667,353.0,323.0,110606.0,29227.0,59180.0,7653.0,16054.0,-1508.0,325.0,338.0,-13.0,109776.0,27134.0,60891.0,17129.0,266.0833333333333,264.4583333333333,1.5416666666666667,96736.95833333333,19.714285714285715,66.06238033281934,81.50058904383914,694.0,145.0
2025-12-12 22:00:00,GD,22.0,22,4,12,-0.5,0.8660254,-0.43388374,-0.90096887,1,0,0,0,0,103083.0,27771.0,71583.0,5267.0,0.0,-1539.0,89642.0,8546.0,0.0,9155.0,1827.0,10000.0,3000.0,1970.0,5747.0,3270.0,0.0,93928.0,-8942.0,1,-8615.0,18.73333333,19.92380952,85.85714286,0.13809524,6.97619048,1016.72380952,16.28571429,0.0,8.23809524,17.00952381,334.0,312.0,103627.0,27802.0,57024.0,7314.0,13037.0,-1550.0,303.0,301.0,2.0,101792.0,25720.0,56586.0,14930.0,266.0833333333333,264.4583333333333,1.5416666666666667,96736.95833333333,15.428571428571429,16.900267678915828,81.50058904383914,1291.0,164.0
2025-12-12 23:00:00,GD,12.0,23,4,12,-0.25881905,0.96592583,-0.43388374,-0.90096887,1,0,0,0,0,94141.0,26421.0,64222.0,5037.0,0.0,-1539.0,78793.0,8242.0,0.0,8828.0,613.0,10000.0,3000.0,1970.0,5747.0,3270.0,0.0,85313.0,0.0,0,0.0,18.40952381,19.62380952,87.42857143,0.06190476,6.70952381,1016.60952381,16.26190476,0.0,3.33333333,16.87619048,305.0,293.0,94642.0,24684.0,52972.0,6698.0,11780.0,-1493.0,277.0,280.0,-4.0,92392.0,23423.0,50699.0,13755.0,266.0833333333333,264.4583333333333,1.5416666666666667,96736.95833333333,-2.4285714285714284,24.710707145265083,81.50058904383914,1749.0,462.0
2025-12-13 00:00:00,GD,-13.0,0,5,12,0.0,1.0,-0.97492791,-0.22252093,0,1,0,0,0,96083.0,24220.0,68164.0,5035.0,0.0,-1337.0,80491.0,7539.0,0.0,8115.0,-225.0,10000.0,3000.0,1970.0,7404.0,3270.0,0.0,87968.0,-3667.0,1,-3240.0,18.08571429,19.3047619,88.9047619,0.08571429,6.3952381,1016.37619048,16.16666667,0.0,1.47619048,16.75238095,328.0,341.0,97010.0,22382.0,55472.0,6460.0,14011.0,-1315.0,304.0,295.0,9.0,94126.0,23442.0,52401.0,14152.0,318.875,335.0416666666667,-16.25,99532.625,-10.428571428571429,34.16556328067335,25.454563099937417,1957.0,567.0
2025-12-13 01:00:00,GD,-22.0,1,5,12,0.25881905,0.96592583,-0.97492791,-0.22252093,0,1,0,0,0,92416.0,22343.0,66400.0,5010.0,0.0,-1337.0,77902.0,7108.0,0.0,7688.0,-987.0,10000.0,3000.0,1970.0,7404.0,3270.0,0.0,84728.0,-4606.0,1,-4445.0,17.87619048,19.10952381,89.61904762,0.08095238,6.21428571,1016.11428571,16.12380952,0.0,7.95238095,16.63809524,322.0,344.0,93776.0,19467.0,56215.0,6507.0,12907.0,-1320.0,303.0,315.0,-11.0,91046.0,22405.0,50718.0,13682.0,318.875,335.0416666666667,-16.25,99532.625,-7.285714285714286,28.41193578829179,25.454563099937417,1370.0,617.0
2025-12-13 02:00:00,GD,-24.0,2,5,12,0.5,0.8660254,-0.97492791,-0.22252093,0,1,0,0,0,87810.0,19707.0,64397.0,5043.0,0.0,-1337.0,73143.0,6909.0,0.0,7527.0,-2923.0,10000.0,3000.0,1970.0,7404.0,3270.0,0.0,80283.0,-3594.0,1,-3698.0,18.17619048,19.71428571,90.04761905,0.05714286,5.0047619,1015.9,16.45714286,0.0,13.28571429,16.97619048,316.0,340.0,89079.0,17756.0,55298.0,6342.0,10909.0,-1225.0,300.0,293.0,7.0,86836.0,21067.0,49436.0,11998.0,318.875,335.0416666666667,-16.25,99532.625,6.142857142857143,14.35767589628787,25.454563099937417,974.0,918.0
2025-12-13 03:00:00,GD,-8.0,3,5,12,0.70710678,0.70710678,-0.97492791,-0.22252093,0,1,0,0,0,84216.0,18307.0,62131.0,5115.0,0.0,-1337.0,69061.0,6938.0,0.0,7631.0,-4128.0,10000.0,3000.0,1970.0,7404.0,3270.0,0.0,76585.0,-2633.0,1,-2618.0,18.05238095,19.63809524,90.71428571,0.13809524,4.93333333,1015.3952381,16.47619048,0.0,10.38095238,16.93809524,311.0,319.0,85554.0,17575.0,53716.0,6267.0,9199.0,-1202.0,296.0,299.0,-4.0,83706.0,20312.0,47703.0,11258.0,318.875,335.0416666666667,-16.25,99532.625,-0.5714285714285714,27.214316960362215,25.454563099937417,510.0,743.0
2025-12-13 04:00:00,GD,-12.0,4,5,12,0.8660254,0.5,-0.97492791,-0.22252093,0,1,0,0,0,81583.0,17119.0,60559.0,5242.0,0.0,-1337.0,65671.0,6851.0,0.0,7616.0,-5009.0,10000.0,3000.0,1970.0,7404.0,3270.0,0.0,73967.0,-105.0,1,-56.0,17.90952381,19.38095238,91.19047619,0.12380952,5.35238095,1015.19047619,16.42857143,0.0,11.61904762,16.85238095,303.0,315.0,82908.0,16725.0,52444.0,6241.0,8707.0,-1210.0,289.0,278.0,11.0,81553.0,19990.0,45419.0,11687.0,318.875,335.0416666666667,-16.25,99532.625,7.714285714285714,15.184578643196993,25.454563099937417,30.0,739.0
2025-12-13 05:00:00,GD,-24.0,5,5,12,0.96592583,0.25881905,-0.97492791,-0.22252093,0,1,0,0,0,81478.0,17384.0,60109.0,5322.0,0.0,-1337.0,65055.0,6732.0,0.0,7567.0,-4601.0,10000.0,3000.0,1970.0,7404.0,3270.0,0.0,73911.0,3660.0,1,3735.0,17.68095238,19.05714286,91.85714286,0.2,5.85714286,1015.44761905,16.30952381,0.0,13.47619048,16.7,284.0,309.0,82253.0,16341.0,51580.0,6328.0,9291.0,-1287.0,286.0,287.0,-1.0,81776.0,20176.0,46723.0,10463.0,318.875,335.0416666666667,-16.25,99532.625,7.285714285714286,14.407339399466878,25.454563099937417,-298.0,596.0
2025-12-13 06:00:00,GD,-35.0,6,5,12,1.0,0.0,-0.97492791,-0.22252093,0,1,0,0,0,85138.0,18845.0,62229.0,5401.0,0.0,-1337.0,68297.0,6578.0,1.0,7491.0,-3021.0,10000.0,3000.0,1970.0,7404.0,3270.0,0.0,77646.0,6240.0,1,5799.0,17.4,18.65714286,91.95238095,0.32857143,6.1047619,1015.97142857,16.09047619,0.0,13.04761905,16.43809524,289.0,324.0,84940.0,16319.0,53603.0,6680.0,9613.0,-1275.0,299.0,305.0,-7.0,87001.0,20976.0,50118.0,11465.0,318.875,335.0416666666667,-16.25,99532.625,5.571428571428571,8.810167286665365,25.454563099937417,-1863.0,233.0
